title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country
"M 6.7 - 38 km W of Constitución, Chile",6.7,2011-02-14 03:40:00,5,6,,0,731,us,358,0.0,33.9,mww,21.0,-35.38,-72.834,"Constitución, Chile",,
