title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country
"M 7.0 - 52 km NW of Santa Cruz, Chile",7.0,2010-03-11 14:55:00,7,7,,0,874,us,403,0.0,17.1,mwc,18.0,-34.326,-71.799,"Santa Cruz, Chile",South America,Chile
"M 6.7 - 52 km NNW of Tomé, Chile",6.7,2010-03-16 02:21:00,5,6,,0,856,us,312,0.0,34.7,mwc,18.0,-36.217,-73.257,"Tomé, Chile",,
