title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country
"M 6.6 - 205 km SE of Kokopo, Papua New Guinea",6.6,1995-08-16 16:24:00,0,4,,0,670,us,0,0.0,0.0,mw,18.7,-5.429,153.773,"Kokopo, Papua New Guinea",,
"M 7.2 - 139 km WNW of Panguna, Papua New Guinea",7.2,1995-08-16 23:10:00,0,6,,0,798,us,0,0.0,0.0,mw,33.0,-5.771,154.347,"Panguna, Papua New Guinea",,
