title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country
"M 7.3 - 120 km SE of ?funato, Japan",7.3,2011-03-09 02:45:00,5,5,,0,972,us,550,0.0,17.4,mww,32.0,38.435,142.842,"?funato, Japan",,
