title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country
"M 6.5 - 50 km SE of Sucúa, Ecuador",6.5,1995-10-03 12:44:00,0,7,,0,650,us,0,0.0,0.0,mw,16.7,-2.778,-77.851,"Sucúa, Ecuador",South America,Ecuador
