title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country
"M 6.5 - 118 km ESE of Madang, Papua New Guinea",6.5,2010-08-04 07:15:00,5,4,,0,659,us,403,0.0,11.1,mwc,220.0,-5.486,146.822,"Madang, Papua New Guinea",,Papua New Guinea
"M 7.0 - 72 km ESE of Kimbe, Papua New Guinea",7.0,2010-08-04 22:01:00,4,6,,0,757,us,396,0.0,12.7,mww,44.0,-5.746,150.765,"Kimbe, Papua New Guinea",,Papua New Guinea
