title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country
"M 6.7 - 18 km ESE of Nurdağı, Turkey",6.7,2023-02-06 01:28:00,9,8,yellow,0,800,us,108,0.218,44.0,mww,14.497,37.4135,36.8306,"Nurdağı, Turkey",Asia,Turkiye
"M 7.5 - 4 km SSE of Ekinözü, Turkey",7.5,2023-02-06 10:24:00,9,9,orange,0,1411,us,135,0.85,17.0,mww,10.0,38.0235,37.203,"Ekinözü, Turkey",Asia,Turkiye
