title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country
"M 6.8 - 71 km ESE of Naze, Japan",6.8,1995-10-19 02:41:00,0,6,,0,711,us,0,0.0,0.0,mw,19.7,28.094,130.148,"Naze, Japan",,
