title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country
"M 6.5 - 58 km S of Kushiro, Japan",6.5,2003-09-29 02:36:00,0,5,,0,650,us,586,0.0,71.3,mwc,25.0,42.45,144.38,"Kushiro, Japan",,
"M 6.7 - 39 km SSE of Kushiro, Japan",6.7,2003-10-08 09:06:00,0,6,,0,691,us,556,0.0,55.4,mwc,32.0,42.648,144.57,"Kushiro, Japan",Asia,
