title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country
"M 6.5 - 124 km N of Labuan Bajo, Indonesia",6.5,2018-08-17 15:35:00,5,3,green,0,743,us,0,2.719,23.0,mww,529.0,-7.3718,119.802,"Labuan Bajo, Indonesia",,Indonesia
"M 6.9 - 20 km NNW of Labuan Lombok, Indonesia",6.9,2018-08-19 14:56:00,7,7,green,0,1206,us,0,2.453,31.0,mww,21.0,-8.319,116.627,"Labuan Lombok, Indonesia",,Indonesia
