title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country
"M 6.6 - 161 km SSW of Padang, Indonesia",6.6,2008-02-25 18:06:00,4,6,,0,674,us,421,0.0,17.7,mwc,25.0,-2.332,99.891,"Padang, Indonesia",,Indonesia
"M 6.7 - 155 km SSW of Padang, Indonesia",6.7,2008-02-25 21:02:00,5,6,,0,696,us,543,0.0,15.1,mwc,25.0,-2.245,99.808,"Padang, Indonesia",,Indonesia
