title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country
"M 7.1 - 51 km SSE of Kokopo, Papua New Guinea",7.1,1999-05-16 00:51:00,0,7,,0,776,us,0,0.0,0.0,mwc,73.7,-4.751,152.486,"Kokopo, Papua New Guinea",,Papua New Guinea
"M 6.6 - 113 km SE of Kokopo, Papua New Guinea",6.6,1999-05-17 10:07:00,0,5,,0,670,us,0,0.0,0.0,mwc,27.0,-5.165,152.877,"Kokopo, Papua New Guinea",,Papua New Guinea
