title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country
"M 7.7 - 148 km NW of Sola, Vanuatu",7.7,2009-10-07 22:03:00,4,7,,0,916,us,283,0.0,23.2,mww,45.0,-13.006,166.51,"Sola, Vanuatu",,Vanuatu
"M 7.8 - 196 km NW of Sola, Vanuatu",7.8,2009-10-07 22:18:00,0,6,,0,936,us,195,0.0,20.3,mwc,35.0,-12.517,166.382,"Sola, Vanuatu",,
